id,top,link,rating_count,price,skin_type,category,brand,bought_info
B0BT1WN3ZD,87,https://www.amazon.com/Method-Body-Wash-Surf-28oz/dp/B0BT1WN3ZD/ref=zg_bs_g_11060451_d_sccl_87/140-9952127-4989607?psc=1,7866,11.48,Body,Body Washes,Method,30000.0
B0BVYD2L5K,88,https://www.amazon.com/Lume-Acidified-Body-Wash-Moisturizing/dp/B0BVYD2L5K/ref=zg_bs_g_11060451_d_sccl_88/140-9952127-4989607?psc=1,19973,18.12,Body,Body Washes,Lume,21242.0
B0BNP3ZN4X,89,https://www.amazon.com/eos-Strawberry-Pomegranate-Raspberry-Products/dp/B0BNP3ZN4X/ref=zg_bs_g_11060451_d_sccl_89/140-9952127-4989607?psc=1,22319,7.72,Lip Care,Balms & Moisturizers,eos,5000.0
B0B4HKNDLQ,90,https://www.amazon.com/SOL-JANEIRO-Bum-Jet-Set/dp/B0B4HKNDLQ/ref=zg_bs_g_11060451_d_sccl_90/140-9952127-4989607?psc=1,10431,32.0,Sets & Kits,Sets & Kits,SOL DE JANEIRO,27098.0
B084MVWG1F,91,https://www.amazon.com/Dial-Antibacterial-liquid-spring-water/dp/B084MVWG1F/ref=zg_bs_g_11060451_d_sccl_91/140-9952127-4989607?psc=1,25176,9.88,Body,Hand Wash,Dial,10000.0
B00AREGVUM,92,https://www.amazon.com/Bio-Oil-200ml-Multiuse-Skincare-6-7oz/dp/B00AREGVUM/ref=zg_bs_g_11060451_d_sccl_92/140-9952127-4989607?psc=1,51840,27.94,Body,Oils,Bio-Oil,40000.0
B008EKY8VK,93,https://www.amazon.com/LOreal-Paris-Revitalift-Moisturizer-Hyaluronic/dp/B008EKY8VK/ref=zg_bs_g_11060451_d_sccl_93/140-9952127-4989607?psc=1,42994,18.56,Face,Face Moisturizers,L'ORÉAL PARIS,10000.0
B077TWXCQV,94,https://www.amazon.com/CeraVe-Salicylic-Ounce-Fragrance-Exfoliate/dp/B077TWXCQV/ref=zg_bs_g_11060451_d_sccl_94/140-9952127-4989607?psc=1,33769,13.99,Body,Body Washes,CeraVe,30000.0
B00ZPWR0N8,95,https://www.amazon.com/EltaMD-Clear-Tinted-Sunscreen-Face/dp/B00ZPWR0N8/ref=zg_bs_g_11060451_d_sccl_95/140-9952127-4989607?psc=1,19324,46.0,Sunscreens & Tanning Products,Facial Sunscreens,unknown,30000.0
B0CZF2T7CK,96,https://www.amazon.com/Paris-Infallible-3-Second-Setting-Microfine/dp/B0CZF2T7CK/ref=zg_bs_g_11060451_d_sccl_96/140-9952127-4989607?psc=1,2819,21.99,Face,Face Mists,L'ORÉAL PARIS,24028.0
B07XC569XF,97,https://www.amazon.com/Neutrogena-HydroBoost-Hyaluronic-Pre-Moistened-Towelettes/dp/B07XC569XF/ref=zg_bs_g_11060451_d_sccl_97/140-9952127-4989607?psc=1,15136,12.5,Face,Cloths & Towelettes,Neutrogena,30000.0
B07YLJPMC3,98,https://www.amazon.com/CeraVe-Treatment-Hyaluronic-Niacinamide-Sensitive/dp/B07YLJPMC3/ref=zg_bs_g_11060451_d_sccl_98/140-9952127-4989607?psc=1,33256,14.94,Face,Washes,CeraVe,26737.0
B0DB1NPDNX,99,https://www.amazon.com/Beauty-Joseon-Sunscreen-moisturizing-sunscreen/dp/B0DB1NPDNX/ref=zg_bs_g_11060451_d_sccl_99/140-9952127-4989607?psc=1,828,18.0,Sunscreens & Tanning Products,Facial Sunscreens,unknown,27368.0
B09HHDHXWX,100,https://www.amazon.com/Amazon-Basics-Gentle-Liquid-Triclosan-free/dp/B09HHDHXWX/ref=zg_bs_g_11060451_d_sccl_100/140-9952127-4989607?psc=1,4999,3.56,Body,Hand Wash,Amazon Basics,30000.0
