id,top,link,rating_count,price,skin_type,category,brand,bought_info
B00SK71SAG,#21,https://www.amazon.com/Dove-Hypoallergenic-Paraben-Free-Sulfate-Free-Cruelty-Free/dp/B00SK71SAG/ref=zg_bs_g_11060451_d_sccl_21/143-8141929-0134545?psc=1,"57,197",$9.87,Body,Body Washes,Dove,40K+ bought in past month
B07TJG79HP,#22,https://www.amazon.com/MRS-MEYERS-CLEAN-DAY-Biodegradable/dp/B07TJG79HP/ref=zg_bs_g_11060451_d_sccl_22/143-8141929-0134545?psc=1,"16,600",$14.64,Body,Hand Wash,MRS. MEYER'S CLEAN DAY,20K+ bought in past month
B014E2D6BY,#23,https://www.amazon.com/Under-Eye-Patches-Gold-24-Pairs/dp/B014E2D6BY/ref=zg_bs_g_11060451_d_sccl_23/143-8141929-0134545?psc=1,"31,319",$21.95,Eyes,Wrinkle Pads & Patches,grace & stella,30K+ bought in past month
B00365DABC,#24,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-Lightweight/dp/B00365DABC/ref=zg_bs_g_11060451_d_sccl_24/143-8141929-0134545?psc=1,"55,116",$14.94,Face,Face Moisturizers,CeraVe,80K+ bought in past month
B01N1LL62W,#25,https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=zg_bs_g_11060451_d_sccl_25/143-8141929-0134545?psc=1,"94,665",$15.48,Face,Washes,CeraVe,50K+ bought in past month
B01N34XW93,#26,https://www.amazon.com/Roche-Posay-Toleriane-Purifying-Sensitive-Niacinamide/dp/B01N34XW93/ref=zg_bs_g_11060451_d_sccl_26/143-8141929-0134545?psc=1,"39,210",$17.99,Face,Washes,La Roche-Posay,N/A
B0BX2TZZWG,#27,https://www.amazon.com/Tree-Hut-Variety-Strawberry-Champaine/dp/B0BX2TZZWG/ref=zg_bs_g_11060451_d_sccl_27/143-8141929-0134545?psc=1,"143,260",$7.97,Body,Body Scrubs,Tree Hut,20K+ bought in past month
B0BBSP2JNQ,#28,https://www.amazon.com/Face-Moisturizer-Collagen-Cream-Moisturizing/dp/B0BBSP2JNQ/ref=zg_bs_g_11060451_d_sccl_28/143-8141929-0134545?psc=1,"18,826",$22.99,Face,Neck & Décolleté,SimplyVital,70K+ bought in past month
B00SNPCSUY,#29,https://www.amazon.com/CeraVe-Skin-Renewing-Night-Cream/dp/B00SNPCSUY/ref=zg_bs_g_11060451_d_sccl_29/143-8141929-0134545?psc=1,"49,820",$16.47,Face,Night Creams,CeraVe,70K+ bought in past month
B08BW46XXK,#30,https://www.amazon.com/Vanicream-Moisturizer-Hyaluronic-pH-Balanced-Dermatologist/dp/B08BW46XXK/ref=zg_bs_g_11060451_d_sccl_30/143-8141929-0134545?psc=1,"18,276",$12.97,Face,Face Moisturizers,Vanicream,80K+ bought in past month
B01MDTVZTZ,#31,https://www.amazon.com/Ordinary-Niacinamide-10-Zinc-30ml/dp/B01MDTVZTZ/ref=zg_bs_g_11060451_d_sccl_31/143-8141929-0134545?psc=1,"30,668",$6.00,Face,Serums,N/A,N/A
B00027DMSI,#32,https://www.amazon.com/Frownies-Forehead-Between-Eyes-Patches/dp/B00027DMSI/ref=zg_bs_g_11060451_d_sccl_32/143-8141929-0134545?psc=1,"37,379",$24.95,Eyes,Wrinkle Pads & Patches,Frownies,70K+ bought in past month
B07L1PHSY9,#33,https://www.amazon.com/Differin-Adapalene-0-1-Acne-Treatment/dp/B07L1PHSY9/ref=zg_bs_g_11060451_d_sccl_33/143-8141929-0134545?psc=1,"82,724",$14.97,Face,Treatments & Masks,Differin,N/A
B00F97FHAW,#34,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=zg_bs_g_11060451_d_sccl_34/143-8141929-0134545?psc=1,"89,937",$14.94,Face,Face Moisturizers,CeraVe,70K+ bought in past month
B079FV6PRH,#35,https://www.amazon.com/Softsoap-Liquid-Hand-Fresh-Breeze/dp/B079FV6PRH/ref=zg_bs_g_11060451_d_sccl_35/143-8141929-0134545?psc=1,"99,446",$7.74,Body,Hand Wash,Softsoap,30K+ bought in past month
B01N7T7JKJ,#36,https://www.amazon.com/Roche-Posay-Toleriane-Hydrating-Gentle-Cleanser/dp/B01N7T7JKJ/ref=zg_bs_g_11060451_d_sccl_36/143-8141929-0134545?psc=1,"36,827",$17.99,Face,Washes,La Roche-Posay,N/A
B07VRFC3Y7,#37,https://www.amazon.com/SkinSmart-Cleanser-Bacteria-Athletes-Multiple/dp/B07VRFC3Y7/ref=zg_bs_g_11060451_d_sccl_37/143-8141929-0134545?psc=1,"8,779",$17.46,Face,Washes,SkinSmart Antimicrobial,50K+ bought in past month
B07YLKXV11,#38,https://www.amazon.com/CeraVe-Sunscreen-Hydrating-Mineral-Titanium/dp/B07YLKXV11/ref=zg_bs_g_11060451_d_sccl_38/143-8141929-0134545?psc=1,"62,195",$13.97,Sunscreens & Tanning Products,Facial Sunscreens,N/A,40K+ bought in past month
B003QXZWYW,#39,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=zg_bs_g_11060451_d_sccl_39/143-8141929-0134545?psc=1,"32,553",$19.99,Body,Lotions,La Roche-Posay,N/A
B0060OUV5Y,#40,https://www.amazon.com/Roche-Posay-Cicaplast-Baume-Multi-Purpose-Butter/dp/B0060OUV5Y/ref=zg_bs_g_11060451_d_sccl_40/143-8141929-0134545?psc=1,"15,125",$15.99,Body,Creams,La Roche-Posay,N/A
B07RW4CHC3,#41,https://www.amazon.com/DRMTLGY-Anti-Aging-Moisturizer-Foundation-Protection/dp/B07RW4CHC3/ref=zg_bs_g_11060451_d_sccl_41/143-8141929-0134545?psc=1,"31,504",$29.00,Face,Tinted Moisturizers,N/A,30K+ bought in past month
B091NJQ29P,#42,https://www.amazon.com/Good-Molecules-Formulated-Revitalize-Fragrance/dp/B091NJQ29P/ref=zg_bs_g_11060451_d_sccl_42/143-8141929-0134545?psc=1,"17,953",$5.98,Eyes,Gels,N/A,60K+ bought in past month
B001459IEE,#43,https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=zg_bs_g_11060451_d_sccl_43/143-8141929-0134545?psc=1,"52,686",$9.97,Body,Lotions,Aveeno,40K+ bought in past month
B0107QPFBU,#44,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Protectant/dp/B0107QPFBU/ref=zg_bs_g_11060451_d_sccl_44/143-8141929-0134545?psc=1,"40,434",$12.00,Body,Creams,Aquaphor,N/A
B07DY2QRF6,#45,https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=zg_bs_g_11060451_d_sccl_45/143-8141929-0134545?psc=1,"29,800",$19.00,Lip Care,Balms & Moisturizers,LANEIGE,20K+ bought in past month
B08CQ9T6KN,#46,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B08CQ9T6KN/ref=zg_bs_g_11060451_d_sccl_46/143-8141929-0134545?psc=1,"74,065",$15.48,Face,Washes,CeraVe,30K+ bought in past month
B00I51885U,#47,https://www.amazon.com/Carroten-Tan-Express-Intensive-Tanning/dp/B00I51885U/ref=zg_bs_g_11060451_d_sccl_47/143-8141929-0134545?psc=1,"9,808",$26.96,Sunscreens & Tanning Products,Tanning Oils & Lotions,Carroten,20K+ bought in past month
B0BVV8BNYJ,#48,https://www.amazon.com/ANUA-Heartleaf-Quercetinol-Pore-Cleansing/dp/B0BVV8BNYJ/ref=zg_bs_g_11060451_d_sccl_48/143-8141929-0134545?psc=1,"7,840",$13.00,Face,Washes,ANUA,80K+ bought in past month
B0009EILKS,#49,https://www.amazon.com/Bior%C3%A9-Blackhead-Unclogging-Technology-Non-Comedogenic/dp/B0009EILKS/ref=zg_bs_g_11060451_d_sccl_49/143-8141929-0134545?psc=1,"81,522",$9.87,Face,Pore Cleansing Strips,Bioré,30K+ bought in past month
B01M4MCUAF,#50,https://www.amazon.com/TruSkin-Naturals-Vitamin-Topical-Hyaluronic/dp/B01M4MCUAF/ref=zg_bs_g_11060451_d_sccl_50/143-8141929-0134545?psc=1,"149,104",$21.97,Face,Serums,N/A,40K+ bought in past month
