id,top,link,rating_count,price,skin_type,category,brand,bought_info
B07MFMWFYL,11,https://www.amazon.com/MRS-MEYERS-CLEAN-DAY-Biodegradable/dp/B07MFMWFYL/ref=zg_bs_g_11060451_d_sccl_11/143-8141929-0134545?psc=1,5040,8.58,Body,Hand Wash,MRS. MEYER'S CLEAN DAY,30000.0
B09MFMCTRK,12,https://www.amazon.com/Valitic-Remover-Vitamin-Collagen-Turmeric/dp/B09MFMCTRK/ref=zg_bs_g_11060451_d_sccl_12/143-8141929-0134545?psc=1,44432,14.99,Body,Soaps,VALITIC,80000.0
B00TTD9BRC,13,https://www.amazon.com/CeraVe-Moisturizing-Cream-Daily-Moisturizer/dp/B00TTD9BRC/ref=zg_bs_g_11060451_d_sccl_13/143-8141929-0134545?psc=1,130837,16.61,Face,Face Moisturizers,CeraVe,100000.0
B000YJ2SLG,14,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B000YJ2SLG/ref=zg_bs_g_11060451_d_sccl_14/143-8141929-0134545?psc=1,124251,13.68,Body,Lotions,CeraVe,60000.0
B00PBX3L7K,15,https://www.amazon.com/COSRX-Repairing-Hydrating-Secretion-Phthalates/dp/B00PBX3L7K/ref=zg_bs_g_11060451_d_sccl_15/143-8141929-0134545?psc=1,84135,18.44,Face,Serums,unknown,76125.0
B0BRMYHMS5,16,https://www.amazon.com/Medicube-Collagen-Wrapping-Elasticity-Hydration/dp/B0BRMYHMS5/ref=zg_bs_g_11060451_d_sccl_16/143-8141929-0134545?psc=1,3052,18.9,Face,Masks,medicube,100000.0
B00949CTQQ,17,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=zg_bs_g_11060451_d_sccl_17/143-8141929-0134545?psc=1,106648,35.0,Face,Facial Peels,Paula's Choice,74784.0
B01MSSDEPK,18,https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B01MSSDEPK/ref=zg_bs_g_11060451_d_sccl_18/143-8141929-0134545?psc=1,120128,15.48,Face,Washes,CeraVe,70000.0
B01MYEZPC8,19,https://www.amazon.com/Ordinary-Hyaluronic-Acid-2-30ml/dp/B01MYEZPC8/ref=zg_bs_g_11060451_d_sccl_19/143-8141929-0134545?psc=1,21845,9.9,Face,Serums,unknown,60775.0
B002MSN3QQ,20,https://www.amazon.com/EltaMD-Acne-Prone-Mineral-Based-Dermatologist-Recommended/dp/B002MSN3QQ/ref=zg_bs_g_11060451_d_sccl_20/143-8141929-0134545?psc=1,44470,44.0,Sunscreens & Tanning Products,Facial Sunscreens,unknown,70000.0
B00SK71SAG,21,https://www.amazon.com/Dove-Hypoallergenic-Paraben-Free-Sulfate-Free-Cruelty-Free/dp/B00SK71SAG/ref=zg_bs_g_11060451_d_sccl_21/143-8141929-0134545?psc=1,57197,9.87,Body,Body Washes,Dove,40000.0
B07TJG79HP,22,https://www.amazon.com/MRS-MEYERS-CLEAN-DAY-Biodegradable/dp/B07TJG79HP/ref=zg_bs_g_11060451_d_sccl_22/143-8141929-0134545?psc=1,16600,14.64,Body,Hand Wash,MRS. MEYER'S CLEAN DAY,20000.0
B014E2D6BY,23,https://www.amazon.com/Under-Eye-Patches-Gold-24-Pairs/dp/B014E2D6BY/ref=zg_bs_g_11060451_d_sccl_23/143-8141929-0134545?psc=1,31319,21.95,Eyes,Wrinkle Pads & Patches,grace & stella,30000.0
B00365DABC,24,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-Lightweight/dp/B00365DABC/ref=zg_bs_g_11060451_d_sccl_24/143-8141929-0134545?psc=1,55116,14.94,Face,Face Moisturizers,CeraVe,80000.0
B01N1LL62W,25,https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=zg_bs_g_11060451_d_sccl_25/143-8141929-0134545?psc=1,94665,15.48,Face,Washes,CeraVe,50000.0
B01N34XW93,26,https://www.amazon.com/Roche-Posay-Toleriane-Purifying-Sensitive-Niacinamide/dp/B01N34XW93/ref=zg_bs_g_11060451_d_sccl_26/143-8141929-0134545?psc=1,39210,17.99,Face,Washes,La Roche-Posay,51816.0
B0BX2TZZWG,27,https://www.amazon.com/Tree-Hut-Variety-Strawberry-Champaine/dp/B0BX2TZZWG/ref=zg_bs_g_11060451_d_sccl_27/143-8141929-0134545?psc=1,143260,7.97,Body,Body Scrubs,Tree Hut,20000.0
B0BBSP2JNQ,28,https://www.amazon.com/Face-Moisturizer-Collagen-Cream-Moisturizing/dp/B0BBSP2JNQ/ref=zg_bs_g_11060451_d_sccl_28/143-8141929-0134545?psc=1,18826,22.99,Face,Neck & Décolleté,SimplyVital,70000.0
B00SNPCSUY,29,https://www.amazon.com/CeraVe-Skin-Renewing-Night-Cream/dp/B00SNPCSUY/ref=zg_bs_g_11060451_d_sccl_29/143-8141929-0134545?psc=1,49820,16.47,Face,Night Creams,CeraVe,70000.0
B08BW46XXK,30,https://www.amazon.com/Vanicream-Moisturizer-Hyaluronic-pH-Balanced-Dermatologist/dp/B08BW46XXK/ref=zg_bs_g_11060451_d_sccl_30/143-8141929-0134545?psc=1,18276,12.97,Face,Face Moisturizers,Vanicream,80000.0
B01MDTVZTZ,31,https://www.amazon.com/Ordinary-Niacinamide-10-Zinc-30ml/dp/B01MDTVZTZ/ref=zg_bs_g_11060451_d_sccl_31/143-8141929-0134545?psc=1,30668,6.0,Face,Serums,unknown,50038.0
B00027DMSI,32,https://www.amazon.com/Frownies-Forehead-Between-Eyes-Patches/dp/B00027DMSI/ref=zg_bs_g_11060451_d_sccl_32/143-8141929-0134545?psc=1,37379,24.95,Eyes,Wrinkle Pads & Patches,Frownies,70000.0
B07L1PHSY9,33,https://www.amazon.com/Differin-Adapalene-0-1-Acne-Treatment/dp/B07L1PHSY9/ref=zg_bs_g_11060451_d_sccl_33/143-8141929-0134545?psc=1,82724,14.97,Face,Treatments & Masks,Differin,59366.0
B00F97FHAW,34,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=zg_bs_g_11060451_d_sccl_34/143-8141929-0134545?psc=1,89937,14.94,Face,Face Moisturizers,CeraVe,70000.0
B079FV6PRH,35,https://www.amazon.com/Softsoap-Liquid-Hand-Fresh-Breeze/dp/B079FV6PRH/ref=zg_bs_g_11060451_d_sccl_35/143-8141929-0134545?psc=1,99446,7.74,Body,Hand Wash,Softsoap,30000.0
B01N7T7JKJ,36,https://www.amazon.com/Roche-Posay-Toleriane-Hydrating-Gentle-Cleanser/dp/B01N7T7JKJ/ref=zg_bs_g_11060451_d_sccl_36/143-8141929-0134545?psc=1,36827,17.99,Face,Washes,La Roche-Posay,45478.0
B07VRFC3Y7,37,https://www.amazon.com/SkinSmart-Cleanser-Bacteria-Athletes-Multiple/dp/B07VRFC3Y7/ref=zg_bs_g_11060451_d_sccl_37/143-8141929-0134545?psc=1,8779,17.46,Face,Washes,SkinSmart Antimicrobial,50000.0
B07YLKXV11,38,https://www.amazon.com/CeraVe-Sunscreen-Hydrating-Mineral-Titanium/dp/B07YLKXV11/ref=zg_bs_g_11060451_d_sccl_38/143-8141929-0134545?psc=1,62195,13.97,Sunscreens & Tanning Products,Facial Sunscreens,unknown,40000.0
B003QXZWYW,39,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=zg_bs_g_11060451_d_sccl_39/143-8141929-0134545?psc=1,32553,19.99,Body,Lotions,La Roche-Posay,36720.0
B0060OUV5Y,40,https://www.amazon.com/Roche-Posay-Cicaplast-Baume-Multi-Purpose-Butter/dp/B0060OUV5Y/ref=zg_bs_g_11060451_d_sccl_40/143-8141929-0134545?psc=1,15125,15.99,Body,Creams,La Roche-Posay,36434.0
B07RW4CHC3,41,https://www.amazon.com/DRMTLGY-Anti-Aging-Moisturizer-Foundation-Protection/dp/B07RW4CHC3/ref=zg_bs_g_11060451_d_sccl_41/143-8141929-0134545?psc=1,31504,29.0,Face,Tinted Moisturizers,unknown,30000.0
B091NJQ29P,42,https://www.amazon.com/Good-Molecules-Formulated-Revitalize-Fragrance/dp/B091NJQ29P/ref=zg_bs_g_11060451_d_sccl_42/143-8141929-0134545?psc=1,17953,5.98,Eyes,Gels,unknown,60000.0
B001459IEE,43,https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=zg_bs_g_11060451_d_sccl_43/143-8141929-0134545?psc=1,52686,9.97,Body,Lotions,Aveeno,40000.0
B0107QPFBU,44,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Protectant/dp/B0107QPFBU/ref=zg_bs_g_11060451_d_sccl_44/143-8141929-0134545?psc=1,40434,12.0,Body,Creams,Aquaphor,46147.0
B07DY2QRF6,45,https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=zg_bs_g_11060451_d_sccl_45/143-8141929-0134545?psc=1,29800,19.0,Lip Care,Balms & Moisturizers,LANEIGE,20000.0
B08CQ9T6KN,46,https://www.amazon.com/CeraVe-Salicylic-Cleanser-Exfoliating-Fragrance/dp/B08CQ9T6KN/ref=zg_bs_g_11060451_d_sccl_46/143-8141929-0134545?psc=1,74065,15.48,Face,Washes,CeraVe,30000.0
B00I51885U,47,https://www.amazon.com/Carroten-Tan-Express-Intensive-Tanning/dp/B00I51885U/ref=zg_bs_g_11060451_d_sccl_47/143-8141929-0134545?psc=1,9808,26.96,Sunscreens & Tanning Products,Tanning Oils & Lotions,Carroten,20000.0
B0BVV8BNYJ,48,https://www.amazon.com/ANUA-Heartleaf-Quercetinol-Pore-Cleansing/dp/B0BVV8BNYJ/ref=zg_bs_g_11060451_d_sccl_48/143-8141929-0134545?psc=1,7840,13.0,Face,Washes,ANUA,80000.0
B0009EILKS,49,https://www.amazon.com/Bior%C3%A9-Blackhead-Unclogging-Technology-Non-Comedogenic/dp/B0009EILKS/ref=zg_bs_g_11060451_d_sccl_49/143-8141929-0134545?psc=1,81522,9.87,Face,Pore Cleansing Strips,Bioré,30000.0
B01M4MCUAF,50,https://www.amazon.com/TruSkin-Naturals-Vitamin-Topical-Hyaluronic/dp/B01M4MCUAF/ref=zg_bs_g_11060451_d_sccl_50/143-8141929-0134545?psc=1,149104,21.97,Face,Serums,unknown,40000.0
